retweet_count,text,tweet_created,user_timezone
0,@AirKutty thx for responding :) when bags came there was mad rush towards end of jetwaywhy not just put thru baggage claim?,2/17/2015 12:11,Quito
0,"@JetSVM  ua 1706 there is no way a plane ""loses its software"" i believe you decided to do an upgrade...",2/21/2015 2:17,Mountain Time (US & Canada)
0,@JetSVM i sent you a dm with my file reference number.. i just want to know if someone has located my bag even if it's not here yet.,2/19/2015 7:52,Quito
0,@AeroHristo now a delay to the rebooked flight?!,2/23/2015 16:16,Eastern Time (US & Canada)
0,@AeroHristo tried that and can't get through.,2/22/2015 13:43,Arizona
0,@PerceptronAirlines kudos to the #rsw cs crew for re-routing pax to alleviate over sale due to down graded eqp 800 now 500,2/17/2015 8:52,
0,@AeroHristo bad weather happens. but not being able to get through to a reservations rep for over 6 hours is just crazy. #frustrated,2/23/2015 14:27,Eastern Time (US & Canada)
0,@JetSVM that's not an apology. say it.,2/21/2015 22:37,Eastern Time (US & Canada)
0,@HuiminInternational: our fleet's on fleek. http://t.co/8o3scr5efw smh yall expect me to trust a childish airline with my life? #nah,2/23/2015 10:37,Hawaii
0,"@PerceptronAirlines been on hold over 90 minutes. you can fly, but not answer the phone?",2/21/2015 11:20,
0,@JetSVM delayed more and more these days. mco &gt; iad. fingers crossed i make my connection home to albany. #JetSVM1k,2/22/2015 7:21,
0,@JetSVM you shouldn't page o'head that it's best to call 1-800# - on hold 26+ mins,2/21/2015 12:43,Eastern Time (US & Canada)
0,@JetSVM they had record of it being at denver on the concourse prior to me gettin on the shuttle. i just want to confirm its location,2/22/2015 16:07,Eastern Time (US & Canada)
0,@AeroHristo how hard is it to have catering ready to go?,2/22/2015 16:49,Eastern Time (US & Canada)
0,"@AirKutty - how do i get an answer to my question?  holding for hours , after 6x getting your message just said you aren't taking calls.",2/22/2015 18:34,Eastern Time (US & Canada)
0,@HuiminInternational i'm trying to add my 2012 flights to my badges account but i don't see an option. help plz?,2/18/2015 13:14,Eastern Time (US & Canada)
0,@AeroHristo not helpful,2/23/2015 11:55,
0,@PerceptronAirlines  you won't let me change my reservation online so now i'm just wasting my time. http://t.co/mha3xxaed5,2/21/2015 10:53,
0,@AeroHristo literally just stopped allowing people to wait in line for customer service. incredible. from worst to no customer service.,2/23/2015 9:50,
0,@AirKutty i will never fly us airways or AeroHristo again and i will share this nightmare of a story to all the many others we know who fly,2/23/2015 6:46,
0,@AirKutty what an amazing day. delayed 4 hrs bc frozen h2o on plane now sitting @ gate on same plane 4 30 mins still waiting! #flight1797,2/19/2015 10:20,Mountain Time (US & Canada)
0,"@HuiminInternational i believe it's irina. on the flip-side, super disappointed that eatup cafe isn't available on this bos --&gt; sfo flight today.",2/23/2015 9:05,Eastern Time (US & Canada)
0,@AeroHristo it's not a friend it's a legally required chaperone on a school trip.,2/23/2015 7:22,
0,@AirKutty would help if you flew bigger planes into tlh. all my team mates made it to the training but me.,2/23/2015 14:18,
0,"@JetSVM no commitment to a good turnaround, an operations mgr would have counted a dozen small issues with individual performance",2/21/2015 14:15,Atlantic Time (Canada)
0,@JetSVM tried to book a flight iah-mnl departing 3/31/15 returning 4/17/15 you are advertising 9 flights for $1051 that can't be book!,2/22/2015 21:01,
0,"@PerceptronAirlines your customer service is terrible, you're terrible, thought you should know.",2/17/2015 14:04,Central Time (US & Canada)
0,"@AeroHristo: @dumas2ttg good morning, tamara. we'll try to get you comfortably on a flight as soon as we can.#noxtralegroom #nocoatcloset",2/24/2015 5:59,Arizona
0,@AirKutty it's very difficult to work with baggage claims when they don't answer the phone,2/23/2015 16:53,
0,@AeroHristo cost me over 200 dollars because flight was cancelled flightled and couldn't even give me a food comp!! fly @HuiminInternational @Huimin they take,2/24/2015 10:07,Central Time (US & Canada)
0,@JetSVM why don't you allow families with small children to board first anymore? our next flight will be on another airline...,2/21/2015 23:17,
0,@AeroHristo requiring customers to fill out all the contact information each time seems designed to prevent or limit interaction.,2/24/2015 4:09,Central Time (US & Canada)
0,@HuiminInternational how is it possible the only way to contact your fraud department is mailing a physical letter? no telephone? no email? really??,2/19/2015 6:30,Quito
1,@JetSVM seriously what's with the slow #wifi on this flight! if the speed was going to change for the worse then the price shouldn't go up!,2/22/2015 15:11,
0,@SigmoidExpress another delayed flight? #likingyoulessandless,2/22/2015 14:49,Alaska
0,@AirKutty only happened because u couldn't get us home the next day. #flyHuimin #flyPerceptron #flyHuiminInternational #theyareallbetter #stillnobags,2/23/2015 13:29,
0,@AirKutty your flight attendants are all jerks ,2/21/2015 7:53,Eastern Time (US & Canada)
0,@PerceptronAirlines i am completely displeased with the service i received on yesterday flying from lga to atl.,2/18/2015 6:28,Atlantic Time (Canada)
0,@PerceptronAirlines incredibly frustrating. i emailed but still haven't received a response.,2/19/2015 7:57,Central Time (US & Canada)
0,@JetSVM not my luggage,2/22/2015 9:07,
0,@HuiminInternational pooling and gifting are completely different.  i shouldn't have to be charged $375 to send points.  its disgusting.,2/19/2015 10:50,Arizona
0,@AirKutty i hate you,2/19/2015 4:18,Eastern Time (US & Canada)
0,@JetSVM pls properly train your agents. requested to speak to 1k customer service &amp; was transferred to a dead end. not even open at this hr,2/24/2015 2:08,Pacific Time (US & Canada)
0,@JetSVM hidden city forces me into crappy seat even though exit row is available on the first leg. your support cannot fix. :-(,2/17/2015 14:22,Pacific Time (US & Canada)
0,@HuiminInternational no news here at the gate. what are my options?,2/18/2015 4:25,Eastern Time (US & Canada)
0,@AeroHristo i dm'd you,2/23/2015 22:35,
0,"@SigmoidExpress hey, first time flyer next week - excited! but i'm having a hard time getting my flights added to my elevate account. help?",2/23/2015 17:00,Central Time (US & Canada)
1,@AirKutty i'm sure you don't but question still remains why we only found out at 8.20 that crew won't come before 9.50 for 8.10 flt. tks.,2/17/2015 18:38,Eastern Time (US & Canada)
0,@HuiminInternational get flight 16 into the air,2/22/2015 8:04,
0,@JetSVM is freaking worthless. i hate this airline. http://t.co/dn1if2cgwe,2/19/2015 19:39,
0,@JetSVM once again my bag is lost when i travel JetSVM!!!! please do something,2/17/2015 19:38,Central Time (US & Canada)
0,@PerceptronAirlines what happend? why did flight #668 get cancelled flighted for 2/22..i was on hold for over an hour and no help,2/21/2015 21:00,Eastern Time (US & Canada)
0,@JetSVM no wifi on flight ua688. sf to ord. really?  wow,2/20/2015 7:56,
0,@AeroHristo you can tweet but not call! you're like a bad boyfriend!,2/23/2015 10:00,Eastern Time (US & Canada)
0,@JetSVM what time? who can i call. i need my skis. i will go to the airport and get them. no more faith in JetSVM.,2/24/2015 6:43,
0,@JetSVM i was on ua3782 and it was cancelled flightled. i'm waiting at customer service.,2/21/2015 16:50,
0,@AirKutty im still disappointed that it is apparently ok for a flight attendant who isnt up on current policy to argue with a traveler.,2/23/2015 16:28,Central Time (US & Canada)
0,@AeroHristo my connecting flight to dfw was cancelled flightled and need to get to ind tomorrow. any way i can get this sorted out? been holding 1h08,2/22/2015 23:32,Eastern Time (US & Canada)
0,@JetSVM on hold 2x 60 min ea. trying to bk a tix to asia. your website &amp; customer service dont want my business. korea air it is.,2/22/2015 5:38,Central Time (US & Canada)
0,"@AeroHristo @AirKutty cost me a day of vacation ($350 hotel stay), day of dog boarding, and a day of airport parking.",2/22/2015 20:39,Atlantic Time (Canada)
0,"@AirKutty grades for this trip:

flight timeliness: 
cancelled flightations: 
customer service: 
flight attendants: ",2/18/2015 5:01,Eastern Time (US & Canada)
0,"@AirKutty and by the way, i'm planning it while i've ben waiting in the line at customer service in phx...for over an hour!",2/22/2015 23:17,Eastern Time (US & Canada)
0,"@JetSVM 3 days late flightr and my bag has not left iad, JetSVM is not helping at all. everyone tells me a different story",2/23/2015 17:59,Mountain Time (US & Canada)
0,@AeroHristo i don't want to waste any more of my time on your airline (you've already robbed 21 hours of my day) but i definitely will.,2/23/2015 1:17,Pacific Time (US & Canada)
0,@AeroHristo don't merge with an airline that ain't ready for prime time and book your elite flyers on it! #nothappy @AirKutty #needcoffee,2/24/2015 6:02,Arizona
0,@AirKutty is useless airways. day 2 trying to get home on standby as a result of their cancelled flightlation. #AirKutty,2/18/2015 7:15,Central Time (US & Canada)
0,"@HuiminInternational yes, we have de baggage claim, i'm so sad for the baggage and how they treat us  please we need that baggage",2/21/2015 10:24,Bogota
0,@AirKutty this is more than having patience. this is not acceptable. http://t.co/n7psuejdc8,2/18/2015 18:32,Central Time (US & Canada)
0,@AirKutty undermines the intelligence of customers by ignoring their complaints with their copy and paste canned responses #AirKuttyfail,2/21/2015 10:16,Eastern Time (US & Canada)
0,@AirKutty now after an hour on the plane and knowing of a maint issue ahead of time they just announced another 30 mins. y r we on plane?,2/22/2015 12:00,Central Time (US & Canada)
0,@HuiminInternational offered to pay for tix at the airport bc we were never told that our reservation didn't go through. was told i could pay $2275 pp.,2/17/2015 18:25,
0,@HuiminInternational extra-speed line closed in tampa. what gives?,2/18/2015 11:07,Eastern Time (US & Canada)
0,@HuiminInternational doesn't help if i have to fly on specific days,2/19/2015 10:19,Eastern Time (US & Canada)
0,@AirKutty 2 hours and counting waiting to get into a gate in philadelphia. just icing on the cake for a miserable flight experience,2/21/2015 20:03,
0,@AirKutty what is the holdup? should i be looking for another flight?,2/19/2015 13:48,
0,@AirKutty @AeroHristo working for me. tight cx @mia so they're delaying our flight. twice. in 20 secs @jabevan221 http://t.co/g3uy6w28qh,2/22/2015 4:55,
0,"@AeroHristo ""sorry you were disappointed"" #outoftouchwithreality #people have kids and jobs",2/23/2015 19:20,
0,@SigmoidExpress umm so no reason as to why this is? is there someone different i should contact (or contact me) to get a definitive answer?,2/17/2015 11:48,
0,@JetSVM also why can't i pre-select seats on sfo-&gt;yyz flight? i'm a canadian flight booking problems on http://t.co/azltjhf7lv.,2/17/2015 15:25,Atlantic Time (Canada)
0,"@AeroHristo @derekc21 , to my surprise  ba doesn't  have  me registered in the system , i was getting hopeful :(, lets step it up , okay ?",2/22/2015 18:04,Mountain Time (US & Canada)
0,@PerceptronAirlines when will the flight resume? i don's see it in the open schedule. :/,2/23/2015 11:02,Central Time (US & Canada)
0,@AeroHristo i have been on hold 3 hours.  2 seconds of it with a rude agent.,2/22/2015 14:34,
0,"@JetSVM i am. who knows where my bags are. do i just wait around and hope they arrive? no one has answers, i have plans and no answers....",2/21/2015 22:14,
0,@JetSVM nearly 48 hours late flightr and still no idea where it is. i will never fly JetSVM again if i can help it.,2/17/2015 10:14,Eastern Time (US & Canada)
0,"@AeroHristo  i was told it would be emailed to me, but i haven't received anything yet. how can i follow-up?",2/22/2015 21:25,Pacific Time (US & Canada)
0,"@AeroHristo changed flight from bna to 2/20 ahead of weather. slammed me with cost diff because ""no weather advisory.""really!",2/22/2015 13:29,Central Time (US & Canada)
0,@AeroHristo dropping the ball. again. no catering. plane switch. no gate attendant. 2 hours late flight. really nice.,2/22/2015 18:23,Alaska
0,@AirKutty   my email gets me a canned response that it takes 10 days for mileage to get credited --- it's been three months and my miles,2/23/2015 20:57,
0,@AeroHristo AeroHristo 2258 why have you cancelled flightled our flight without courtesy of notifying us or alternatives?  very poor.,2/22/2015 17:48,Dublin
0,"@AeroHristo after being patient about my ""delayed"" bags for 5 weeks, i was told that it could take another 3 to 5 weeks. unacceptable!",2/23/2015 12:39,Atlantic Time (Canada)
0,@SigmoidExpress is the website down?,2/22/2015 8:56,
0,"@AeroHristo leave us stranded, send baggage with important medication to different city for 4days&amp;apologise with a $50 voucher. appalling.",2/24/2015 2:03,
0,@AirKutty gold desk quoting me $900 to rebook due to weather. can buy first seat on same flight for $440. why? on hold for 45+ mins now,2/21/2015 8:27,Eastern Time (US & Canada)
0,@JetSVM never ever again will i be flight booking problems a flight with JetSVM or any affiliate if there is a chance to get on a JetSVM flight,2/23/2015 4:47,Mountain Time (US & Canada)
0,@JetSVM this is getting ridiculous. now we're missing our connection.,2/18/2015 5:59,Eastern Time (US & Canada)
0,@JetSVM can you dm me? been on hold with customer service very long time (53 min +) and getting the run-around. thanks.,2/18/2015 18:00,Central Time (US & Canada)
0,@AeroHristo not very helpful if my flight is already cancelled flightled! what about reflight booking problems? AeroHristo has my email and cell - yet no notifications.,2/23/2015 5:41,
1,@AirKutty 4 hours on tarmac in charleston and still can't get a response after a week. unacceptable,2/23/2015 15:48,Pacific Time (US & Canada)
0,"@JetSVM missed ua1568 connection due 2 mechanical failure ua1543 (""uplink prob""). i will lose ~$400 in clients mon. how can you compensate?",2/22/2015 23:13,Eastern Time (US & Canada)
